Year,Season,T_mean,T_max,T_min,RH_min,Wind_max,Precip,RedFlag,SantaAna,DiurnalRange,Station,Total_Fires,Total_Acres_Burned,Max_Acres_Burned,PDSI,ONI,ENSO_Phase,ENSO_Phase_Code
2014,Summer,70.80563953098559,90.11033333333332,54.57711111111111,4.0,15.99,0.18,0,0,35.53322222222222,OZNC1,0.0,0.0,0.0,-7.616666666666667,0.05,Neutral,0.0
2014,Winter,50.024398881011855,69.86611111111111,35.03344444444444,3.0,23.0,5.68,0,0,34.83266666666667,OZNC1,0.0,0.0,0.0,-7.026666666666666,-0.42,Neutral,0.0
2015,Fall,48.93544043005671,67.58739130434783,36.64076086956521,4.0,18.99,1.4300000000000002,0,0,30.94663043478262,OZNC1,1.0,1287.0,1287.0,-5.06,2.42,El Nino,1.0
2015,Spring,62.2100342273918,81.79175824175825,44.07736263736264,3.0,17.0,1.25,0,0,37.714395604395605,OZNC1,0.0,0.0,0.0,-6.133333333333333,0.7,El Nino,1.0
2015,Summer,73.09291213768115,93.67423913043478,54.26065217391304,3.0,17.0,1.2799999999999998,0,0,39.41358695652175,OZNC1,0.0,0.0,0.0,-5.516666666666667,1.52,El Nino,1.0
2015,Winter,51.9925751610306,72.11033333333333,37.056444444444445,1.0,15.99,2.26,0,0,35.053888888888885,OZNC1,0.0,0.0,0.0,-5.676666666666667,0.55,El Nino,1.0
2016,Fall,50.93082944705487,68.5125,38.26108695652174,5.0,18.01,4.69,0,0,30.251413043478266,OZNC1,0.0,0.0,0.0,-4.533333333333333,-0.69,La Nina,-1.0
2016,Spring,63.32212037962039,81.91186813186813,45.89956043956044,3.0,18.01,0.6900000000000004,0,0,36.012307692307694,OZNC1,1.0,2304.0,2304.0,-5.303333333333334,0.94,El Nino,1.0
2016,Summer,73.53633066248496,95.65184782608696,52.46858695652173,3.0,17.0,0.0,0,0,43.18326086956522,OZNC1,1.0,32580.44,32580.44,-5.66,-0.36,Neutral,0.0
2016,Winter,47.9425283652787,65.61910112359551,34.96730337078652,5.0,18.99,6.56,0,0,30.651797752808996,OZNC1,0.0,0.0,0.0,-4.916666666666667,2.48,El Nino,1.0
2017,Fall,53.26860282264994,74.55467391304347,37.66228260869565,1.0,21.0,0.0399999999999999,0,0,36.892391304347825,OZNC1,1.0,281893.0,281893.0,-3.8666666666666663,-0.65,La Nina,-1.0
2017,Spring,63.05356067845199,82.33999999999999,45.03384615384616,3.0,23.0,0.5799999999999983,0,0,37.30615384615383,OZNC1,0.0,0.0,0.0,-2.2933333333333334,0.2,Neutral,0.0
2017,Summer,73.78806060964084,94.2495652173913,55.13097826086957,6.0,17.0,0.53,0,0,39.118586956521725,OZNC1,0.0,0.0,0.0,-3.0966666666666662,0.14,Neutral,0.0
2017,Winter,46.068977455716585,60.833000000000006,35.29922222222222,9.0,17.0,14.93,0,0,25.533777777777782,OZNC1,0.0,0.0,0.0,-1.3266666666666669,-0.34,Neutral,0.0
2018,Fall,50.9663125,69.89108695652173,37.836739130434786,2.0,20.0,1.98,0,0,32.054347826086946,OZNC1,2.0,101330.0,96949.0,-4.3500000000000005,0.76,El Nino,1.0
2018,Spring,63.06185081223125,83.14186813186814,44.59439560439561,4.0,18.99,0.2999999999999998,0,0,38.54747252747253,OZNC1,0.0,0.0,0.0,-4.553333333333334,-0.5,La Nina,-1.0
2018,Summer,75.98731155482042,97.93478260869566,55.478913043478265,3.0,18.99,0.0,0,0,42.45586956521739,OZNC1,0.0,0.0,0.0,-4.833333333333333,0.09,Neutral,0.0
2018,Winter,46.8613655394525,63.787222222222226,34.543,6.0,18.99,7.0,0,0,29.244222222222227,OZNC1,0.0,0.0,0.0,-4.63,-0.92,La Nina,-1.0
2019,Fall,50.10093245402991,68.77304347826087,36.44521739130435,2.0,21.0,7.12,0,0,32.32782608695653,OZNC1,2.0,12374.0,9999.0,0.9433333333333334,0.35,Neutral,0.0
2019,Spring,60.74772774327122,78.81395604395604,44.526153846153846,11.0,15.99,1.8599999999999992,0,0,34.28780219780219,OZNC1,0.0,0.0,0.0,1.5633333333333332,0.66,El Nino,1.0
2019,Summer,72.67544836956522,94.0754347826087,52.50032608695652,4.0,15.99,0.74,0,0,41.575108695652176,OZNC1,0.0,0.0,0.0,1.5333333333333332,0.28,Neutral,0.0
2019,Winter,43.633611733274776,57.49922222222222,33.23277777777778,5.0,18.99,14.3,0,0,24.26644444444445,OZNC1,0.0,0.0,0.0,1.4466666666666663,0.75,El Nino,1.0
2020,Fall,52.08948408947701,73.8586956521739,36.59782608695652,5.0,20.0,1.75,0,0,37.260869565217384,OZNC1,0.0,0.0,0.0,-1.67,-1.17,La Nina,-1.0
2020,Spring,61.904253663003665,80.62681318681318,44.714065934065935,7.0,17.0,3.16,0,0,35.912747252747245,OZNC1,0.0,0.0,0.0,1.5599999999999998,0.19,Neutral,0.0
2020,Summer,75.04483695652173,97.28260869565216,54.27173913043478,4.0,18.0,0.0,0,0,43.01086956521739,OZNC1,0.0,0.0,0.0,-0.3066666666666666,-0.41,Neutral,0.0
2020,Winter,44.5931698917025,61.97791208791209,32.38406593406593,9.0,14.0,4.53,0,0,29.59384615384616,OZNC1,0.0,0.0,0.0,-0.71,0.5,El Nino,1.0
2021,Fall,50.64378465658476,69.54347826086956,37.03260869565217,4.0,18.0,5.68,0,0,32.51086956521739,OZNC1,0.0,0.0,0.0,-4.846666666666667,-0.81,La Nina,-1.0
2021,Spring,65.43617252312904,87.04395604395604,44.8021978021978,5.0,18.0,0.1699999999999999,0,0,42.24175824175824,OZNC1,0.0,0.0,0.0,-5.763333333333333,-0.66,La Nina,-1.0
2021,Summer,76.21824065322411,97.06521739130434,56.34782608695652,5.0,17.0,0.0,0,0,40.71739130434782,OZNC1,0.0,0.0,0.0,-7.19,-0.4,Neutral,0.0
2021,Winter,44.83299114331723,63.04444444444445,31.81111111111111,7.0,21.0,2.9400000000000004,0,0,31.233333333333334,OZNC1,0.0,0.0,0.0,-3.1833333333333336,-1.05,La Nina,-1.0
2022,Fall,49.85078496636849,68.32608695652173,36.47826086956522,5.0,18.0,15.44,0,0,31.847826086956516,OZNC1,0.0,0.0,0.0,-2.813333333333333,-0.99,La Nina,-1.0
2022,Spring,63.62785583981236,83.98901098901099,44.7032967032967,5.0,14.99,0.2199999999999997,0,0,39.28571428571429,OZNC1,0.0,0.0,0.0,-4.773333333333333,-1.06,La Nina,-1.0
2022,Summer,76.27010000224347,96.03260869565216,57.34782608695652,3.0,19.0,0.35,0,0,38.68478260869565,OZNC1,0.0,0.0,0.0,-4.996666666666667,-0.81,La Nina,-1.0
2022,Winter,46.80382447665057,66.36666666666666,32.144444444444446,4.0,17.0,1.66,0,0,34.222222222222214,OZNC1,0.0,0.0,0.0,-4.01,-0.97,La Nina,-1.0
2023,Fall,52.302071518588534,70.8913043478261,38.82608695652174,4.0,17.0,3.5900000000000003,0,0,32.06521739130435,OZNC1,1.0,2715.0,2715.0,1.5233333333333334,1.78,El Nino,1.0
2023,Spring,59.15440356744704,77.96703296703296,41.78021978021978,8.0,21.0,0.5399999999999991,0,0,36.18681318681318,OZNC1,0.0,0.0,0.0,3.5766666666666667,0.16,Neutral,0.0
2023,Summer,72.1231884057971,91.91304347826087,53.23913043478261,5.0,14.99,2.28,0,0,38.673913043478265,OZNC1,0.0,0.0,0.0,3.11,1.07,El Nino,1.0
2023,Winter,41.398375316310094,55.03333333333333,31.433333333333337,10.0,19.0,18.630000000000003,0,0,23.6,OZNC1,0.0,0.0,0.0,3.7533333333333334,-0.68,La Nina,-1.0
2024,Fall,52.13822463768116,72.73913043478261,37.92391304347826,6.0,20.0,0.8699999999999999,0,0,34.81521739130435,OZNC1,2.0,23939.06,19902.06,-1.8766666666666667,-0.26,Neutral,0.0
2024,Spring,61.98855311355311,81.12087912087912,43.91208791208791,9.0,19.0,1.2399999999999984,0,0,37.20879120879121,OZNC1,0.0,0.0,0.0,2.796666666666667,0.71,El Nino,1.0
2024,Summer,74.8125,96.27173913043478,54.358695652173914,5.0,17.0,0.3,0,0,41.91304347826087,OZNC1,0.0,0.0,0.0,0.9633333333333332,0.04,Neutral,0.0
2024,Winter,44.9860248447205,59.362637362637365,34.34065934065934,10.0,16.0,14.0,0,0,25.021978021978025,OZNC1,0.0,0.0,0.0,2.306666666666666,1.78,El Nino,1.0
2025,Winter,45.88506441223832,63.91111111111111,32.666666666666664,4.0,17.0,4.8100000000000005,0,0,31.244444444444447,OZNC1,0.0,0.0,0.0,-3.223333333333333,-0.59,La Nina,-1.0
